,artist.inverted,track,week,rank
626,"Iglesias, Enrique",Be With You,20,28.0
627,"Iglesias, Enrique",Be With You,21,
628,"Iglesias, Enrique",Be With You,22,
629,"Iglesias, Enrique",Be With You,23,
630,"Iglesias, Enrique",Be With You,24,
631,"Iglesias, Enrique",Be With You,25,
632,"Iglesias, Enrique",Be With You,26,
633,"Iglesias, Enrique",Be With You,27,
634,"Iglesias, Enrique",Be With You,28,
635,"Iglesias, Enrique",Be With You,29,
636,"Iglesias, Enrique",Be With You,30,
637,"Iglesias, Enrique",Be With You,31,
638,"Iglesias, Enrique",Be With You,32,
639,"Iglesias, Enrique",Be With You,33,
640,"Iglesias, Enrique",Be With You,34,
641,"Iglesias, Enrique",Be With You,35,
642,"Iglesias, Enrique",Be With You,36,
643,"Iglesias, Enrique",Be With You,37,
644,"Iglesias, Enrique",Be With You,38,
645,"Iglesias, Enrique",Be With You,39,
646,"Iglesias, Enrique",Be With You,40,
647,"Iglesias, Enrique",Be With You,41,
648,"Iglesias, Enrique",Be With You,42,
649,"Iglesias, Enrique",Be With You,43,
650,"Iglesias, Enrique",Be With You,44,
651,"Iglesias, Enrique",Be With You,45,
652,"Iglesias, Enrique",Be With You,46,
653,"Iglesias, Enrique",Be With You,47,
654,"Iglesias, Enrique",Be With You,48,
655,"Iglesias, Enrique",Be With You,49,
656,"Iglesias, Enrique",Be With You,50,
657,"Iglesias, Enrique",Be With You,51,
658,"Iglesias, Enrique",Be With You,52,
659,"Iglesias, Enrique",Be With You,53,
660,"Iglesias, Enrique",Be With You,54,
661,"Iglesias, Enrique",Be With You,55,
662,"Iglesias, Enrique",Be With You,56,
663,"Iglesias, Enrique",Be With You,57,
664,"Iglesias, Enrique",Be With You,58,
665,"Iglesias, Enrique",Be With You,59,
666,"Iglesias, Enrique",Be With You,60,
667,"Iglesias, Enrique",Be With You,61,
668,"Iglesias, Enrique",Be With You,62,
669,"Iglesias, Enrique",Be With You,63,
670,"Iglesias, Enrique",Be With You,64,
671,"Iglesias, Enrique",Be With You,65,
672,"Iglesias, Enrique",Be With You,66,
673,"Iglesias, Enrique",Be With You,67,
674,"Iglesias, Enrique",Be With You,68,
675,"Iglesias, Enrique",Be With You,69,
676,"Iglesias, Enrique",Be With You,70,
677,"Iglesias, Enrique",Be With You,71,
678,"Iglesias, Enrique",Be With You,72,
679,"Iglesias, Enrique",Be With You,73,
680,"Iglesias, Enrique",Be With You,74,
681,"Iglesias, Enrique",Be With You,75,
682,Sisqo,Incomplete,2,66.0
683,Sisqo,Incomplete,3,61.0
684,Sisqo,Incomplete,4,61.0
685,Sisqo,Incomplete,5,61.0
686,Sisqo,Incomplete,6,55.0
687,Sisqo,Incomplete,7,2.0
688,Sisqo,Incomplete,8,1.0
689,Sisqo,Incomplete,9,1.0
690,Sisqo,Incomplete,10,2.0
691,Sisqo,Incomplete,11,2.0
692,Sisqo,Incomplete,12,4.0
693,Sisqo,Incomplete,13,5.0
694,Sisqo,Incomplete,14,5.0
695,Sisqo,Incomplete,15,7.0
696,Sisqo,Incomplete,16,8.0
697,Sisqo,Incomplete,17,10.0
698,Sisqo,Incomplete,18,10.0
699,Sisqo,Incomplete,19,9.0
700,Sisqo,Incomplete,20,14.0
701,Sisqo,Incomplete,21,17.0
702,Sisqo,Incomplete,22,20.0
703,Sisqo,Incomplete,23,25.0
704,Sisqo,Incomplete,24,31.0
705,Sisqo,Incomplete,25,32.0
706,Sisqo,Incomplete,26,46.0
707,Sisqo,Incomplete,27,
708,Sisqo,Incomplete,28,
709,Sisqo,Incomplete,29,
710,Sisqo,Incomplete,30,
711,Sisqo,Incomplete,31,
712,Sisqo,Incomplete,32,
713,Sisqo,Incomplete,33,
714,Sisqo,Incomplete,34,
715,Sisqo,Incomplete,35,
716,Sisqo,Incomplete,36,
717,Sisqo,Incomplete,37,
718,Sisqo,Incomplete,38,
719,Sisqo,Incomplete,39,
720,Sisqo,Incomplete,40,
721,Sisqo,Incomplete,41,
722,Sisqo,Incomplete,42,
723,Sisqo,Incomplete,43,
724,Sisqo,Incomplete,44,
725,Sisqo,Incomplete,45,
726,Sisqo,Incomplete,46,
727,Sisqo,Incomplete,47,
728,Sisqo,Incomplete,48,
729,Sisqo,Incomplete,49,
730,Sisqo,Incomplete,50,
731,Sisqo,Incomplete,51,
732,Sisqo,Incomplete,52,
733,Sisqo,Incomplete,53,
734,Sisqo,Incomplete,54,
735,Sisqo,Incomplete,55,
736,Sisqo,Incomplete,56,
737,Sisqo,Incomplete,57,
738,Sisqo,Incomplete,58,
739,Sisqo,Incomplete,59,
740,Sisqo,Incomplete,60,
741,Sisqo,Incomplete,61,
742,Sisqo,Incomplete,62,
743,Sisqo,Incomplete,63,
744,Sisqo,Incomplete,64,
745,Sisqo,Incomplete,65,
746,Sisqo,Incomplete,66,
747,Sisqo,Incomplete,67,
748,Sisqo,Incomplete,68,
749,Sisqo,Incomplete,69,
750,Sisqo,Incomplete,70,
751,Sisqo,Incomplete,71,
752,Sisqo,Incomplete,72,
753,Sisqo,Incomplete,73,
754,Sisqo,Incomplete,74,
755,Sisqo,Incomplete,75,
756,Lonestar,Amazed,2,54.0
757,Lonestar,Amazed,3,44.0
758,Lonestar,Amazed,4,39.0
759,Lonestar,Amazed,5,38.0
760,Lonestar,Amazed,6,33.0
761,Lonestar,Amazed,7,29.0
762,Lonestar,Amazed,8,29.0
763,Lonestar,Amazed,9,32.0
764,Lonestar,Amazed,10,27.0
765,Lonestar,Amazed,11,26.0
766,Lonestar,Amazed,12,24.0
767,Lonestar,Amazed,13,27.0
768,Lonestar,Amazed,14,32.0
769,Lonestar,Amazed,15,33.0
770,Lonestar,Amazed,16,35.0
771,Lonestar,Amazed,17,35.0
772,Lonestar,Amazed,18,40.0
773,Lonestar,Amazed,19,43.0
774,Lonestar,Amazed,20,50.0
775,Lonestar,Amazed,21,
776,Lonestar,Amazed,22,
777,Lonestar,Amazed,23,
778,Lonestar,Amazed,24,
779,Lonestar,Amazed,25,
780,Lonestar,Amazed,26,
781,Lonestar,Amazed,27,
782,Lonestar,Amazed,28,
783,Lonestar,Amazed,29,
784,Lonestar,Amazed,30,45.0
785,Lonestar,Amazed,31,45.0
786,Lonestar,Amazed,32,45.0
787,Lonestar,Amazed,33,23.0
788,Lonestar,Amazed,34,17.0
789,Lonestar,Amazed,35,14.0
790,Lonestar,Amazed,36,17.0
791,Lonestar,Amazed,37,18.0
792,Lonestar,Amazed,38,18.0
793,Lonestar,Amazed,39,3.0
794,Lonestar,Amazed,40,1.0
795,Lonestar,Amazed,41,1.0
796,Lonestar,Amazed,42,2.0
797,Lonestar,Amazed,43,3.0
798,Lonestar,Amazed,44,4.0
799,Lonestar,Amazed,45,4.0
800,Lonestar,Amazed,46,5.0
801,Lonestar,Amazed,47,6.0
802,Lonestar,Amazed,48,8.0
803,Lonestar,Amazed,49,9.0
804,Lonestar,Amazed,50,10.0
805,Lonestar,Amazed,51,12.0
806,Lonestar,Amazed,52,15.0
807,Lonestar,Amazed,53,20.0
808,Lonestar,Amazed,54,22.0
809,Lonestar,Amazed,55,22.0
810,Lonestar,Amazed,56,25.0
811,Lonestar,Amazed,57,26.0
812,Lonestar,Amazed,58,31.0
813,Lonestar,Amazed,59,32.0
814,Lonestar,Amazed,60,37.0
815,Lonestar,Amazed,61,42.0
816,Lonestar,Amazed,62,42.0
817,Lonestar,Amazed,63,45.0
818,Lonestar,Amazed,64,50.0
819,Lonestar,Amazed,65,
820,Lonestar,Amazed,66,
821,Lonestar,Amazed,67,
822,Lonestar,Amazed,68,
823,Lonestar,Amazed,69,
824,Lonestar,Amazed,70,
825,Lonestar,Amazed,71,
826,Lonestar,Amazed,72,
827,Lonestar,Amazed,73,
828,Lonestar,Amazed,74,
829,Lonestar,Amazed,75,
830,N'Sync,It's Gonna Be Me,2,70.0
831,N'Sync,It's Gonna Be Me,3,51.0
832,N'Sync,It's Gonna Be Me,4,39.0
833,N'Sync,It's Gonna Be Me,5,26.0
834,N'Sync,It's Gonna Be Me,6,19.0
835,N'Sync,It's Gonna Be Me,7,15.0
836,N'Sync,It's Gonna Be Me,8,9.0
837,N'Sync,It's Gonna Be Me,9,7.0
838,N'Sync,It's Gonna Be Me,10,7.0
839,N'Sync,It's Gonna Be Me,11,5.0
840,N'Sync,It's Gonna Be Me,12,4.0
841,N'Sync,It's Gonna Be Me,13,1.0
842,N'Sync,It's Gonna Be Me,14,1.0
843,N'Sync,It's Gonna Be Me,15,3.0
844,N'Sync,It's Gonna Be Me,16,4.0
845,N'Sync,It's Gonna Be Me,17,6.0
846,N'Sync,It's Gonna Be Me,18,10.0
847,N'Sync,It's Gonna Be Me,19,13.0
848,N'Sync,It's Gonna Be Me,20,15.0
849,N'Sync,It's Gonna Be Me,21,18.0
850,N'Sync,It's Gonna Be Me,22,23.0
851,N'Sync,It's Gonna Be Me,23,28.0
852,N'Sync,It's Gonna Be Me,24,38.0
853,N'Sync,It's Gonna Be Me,25,48.0
854,N'Sync,It's Gonna Be Me,26,
855,N'Sync,It's Gonna Be Me,27,
856,N'Sync,It's Gonna Be Me,28,
857,N'Sync,It's Gonna Be Me,29,
858,N'Sync,It's Gonna Be Me,30,
859,N'Sync,It's Gonna Be Me,31,
860,N'Sync,It's Gonna Be Me,32,
861,N'Sync,It's Gonna Be Me,33,
862,N'Sync,It's Gonna Be Me,34,
863,N'Sync,It's Gonna Be Me,35,
864,N'Sync,It's Gonna Be Me,36,
865,N'Sync,It's Gonna Be Me,37,
866,N'Sync,It's Gonna Be Me,38,
867,N'Sync,It's Gonna Be Me,39,
868,N'Sync,It's Gonna Be Me,40,
869,N'Sync,It's Gonna Be Me,41,
870,N'Sync,It's Gonna Be Me,42,
871,N'Sync,It's Gonna Be Me,43,
872,N'Sync,It's Gonna Be Me,44,
873,N'Sync,It's Gonna Be Me,45,
874,N'Sync,It's Gonna Be Me,46,
875,N'Sync,It's Gonna Be Me,47,
876,N'Sync,It's Gonna Be Me,48,
877,N'Sync,It's Gonna Be Me,49,
878,N'Sync,It's Gonna Be Me,50,
879,N'Sync,It's Gonna Be Me,51,
880,N'Sync,It's Gonna Be Me,52,
881,N'Sync,It's Gonna Be Me,53,
882,N'Sync,It's Gonna Be Me,54,
883,N'Sync,It's Gonna Be Me,55,
884,N'Sync,It's Gonna Be Me,56,
885,N'Sync,It's Gonna Be Me,57,
886,N'Sync,It's Gonna Be Me,58,
887,N'Sync,It's Gonna Be Me,59,
888,N'Sync,It's Gonna Be Me,60,
889,N'Sync,It's Gonna Be Me,61,
890,N'Sync,It's Gonna Be Me,62,
891,N'Sync,It's Gonna Be Me,63,
892,N'Sync,It's Gonna Be Me,64,
893,N'Sync,It's Gonna Be Me,65,
894,N'Sync,It's Gonna Be Me,66,
895,N'Sync,It's Gonna Be Me,67,
896,N'Sync,It's Gonna Be Me,68,
897,N'Sync,It's Gonna Be Me,69,
898,N'Sync,It's Gonna Be Me,70,
899,N'Sync,It's Gonna Be Me,71,
900,N'Sync,It's Gonna Be Me,72,
901,N'Sync,It's Gonna Be Me,73,
902,N'Sync,It's Gonna Be Me,74,
903,N'Sync,It's Gonna Be Me,75,
904,"Aguilera, Christina",What A Girl Wants,2,51.0
905,"Aguilera, Christina",What A Girl Wants,3,28.0
906,"Aguilera, Christina",What A Girl Wants,4,18.0
907,"Aguilera, Christina",What A Girl Wants,5,13.0
908,"Aguilera, Christina",What A Girl Wants,6,13.0
909,"Aguilera, Christina",What A Girl Wants,7,11.0
910,"Aguilera, Christina",What A Girl Wants,8,1.0
911,"Aguilera, Christina",What A Girl Wants,9,1.0
912,"Aguilera, Christina",What A Girl Wants,10,2.0
913,"Aguilera, Christina",What A Girl Wants,11,2.0
914,"Aguilera, Christina",What A Girl Wants,12,3.0
915,"Aguilera, Christina",What A Girl Wants,13,3.0
916,"Aguilera, Christina",What A Girl Wants,14,4.0
917,"Aguilera, Christina",What A Girl Wants,15,12.0
918,"Aguilera, Christina",What A Girl Wants,16,11.0
919,"Aguilera, Christina",What A Girl Wants,17,13.0
920,"Aguilera, Christina",What A Girl Wants,18,15.0
921,"Aguilera, Christina",What A Girl Wants,19,18.0
922,"Aguilera, Christina",What A Girl Wants,20,20.0
923,"Aguilera, Christina",What A Girl Wants,21,30.0
924,"Aguilera, Christina",What A Girl Wants,22,40.0
925,"Aguilera, Christina",What A Girl Wants,23,39.0
926,"Aguilera, Christina",What A Girl Wants,24,44.0
927,"Aguilera, Christina",What A Girl Wants,25,
928,"Aguilera, Christina",What A Girl Wants,26,
929,"Aguilera, Christina",What A Girl Wants,27,
930,"Aguilera, Christina",What A Girl Wants,28,
931,"Aguilera, Christina",What A Girl Wants,29,
932,"Aguilera, Christina",What A Girl Wants,30,
933,"Aguilera, Christina",What A Girl Wants,31,
934,"Aguilera, Christina",What A Girl Wants,32,
935,"Aguilera, Christina",What A Girl Wants,33,
936,"Aguilera, Christina",What A Girl Wants,34,
937,"Aguilera, Christina",What A Girl Wants,35,
938,"Aguilera, Christina",What A Girl Wants,36,
939,"Aguilera, Christina",What A Girl Wants,37,
940,"Aguilera, Christina",What A Girl Wants,38,
941,"Aguilera, Christina",What A Girl Wants,39,
942,"Aguilera, Christina",What A Girl Wants,40,
943,"Aguilera, Christina",What A Girl Wants,41,
944,"Aguilera, Christina",What A Girl Wants,42,
945,"Aguilera, Christina",What A Girl Wants,43,
946,"Aguilera, Christina",What A Girl Wants,44,
947,"Aguilera, Christina",What A Girl Wants,45,
948,"Aguilera, Christina",What A Girl Wants,46,
949,"Aguilera, Christina",What A Girl Wants,47,
950,"Aguilera, Christina",What A Girl Wants,48,
951,"Aguilera, Christina",What A Girl Wants,49,
952,"Aguilera, Christina",What A Girl Wants,50,
953,"Aguilera, Christina",What A Girl Wants,51,
954,"Aguilera, Christina",What A Girl Wants,52,
955,"Aguilera, Christina",What A Girl Wants,53,
956,"Aguilera, Christina",What A Girl Wants,54,
957,"Aguilera, Christina",What A Girl Wants,55,
958,"Aguilera, Christina",What A Girl Wants,56,
959,"Aguilera, Christina",What A Girl Wants,57,
960,"Aguilera, Christina",What A Girl Wants,58,
961,"Aguilera, Christina",What A Girl Wants,59,
962,"Aguilera, Christina",What A Girl Wants,60,
963,"Aguilera, Christina",What A Girl Wants,61,
964,"Aguilera, Christina",What A Girl Wants,62,
965,"Aguilera, Christina",What A Girl Wants,63,
966,"Aguilera, Christina",What A Girl Wants,64,
967,"Aguilera, Christina",What A Girl Wants,65,
968,"Aguilera, Christina",What A Girl Wants,66,
969,"Aguilera, Christina",What A Girl Wants,67,
970,"Aguilera, Christina",What A Girl Wants,68,
971,"Aguilera, Christina",What A Girl Wants,69,
972,"Aguilera, Christina",What A Girl Wants,70,
973,"Aguilera, Christina",What A Girl Wants,71,
974,"Aguilera, Christina",What A Girl Wants,72,
975,"Aguilera, Christina",What A Girl Wants,73,
976,"Aguilera, Christina",What A Girl Wants,74,
977,"Aguilera, Christina",What A Girl Wants,75,
978,Vertical Horizon,Everything You Want,2,61.0
979,Vertical Horizon,Everything You Want,3,53.0
980,Vertical Horizon,Everything You Want,4,46.0
981,Vertical Horizon,Everything You Want,5,40.0
982,Vertical Horizon,Everything You Want,6,33.0
983,Vertical Horizon,Everything You Want,7,31.0
984,Vertical Horizon,Everything You Want,8,26.0
985,Vertical Horizon,Everything You Want,9,22.0
986,Vertical Horizon,Everything You Want,10,19.0
987,Vertical Horizon,Everything You Want,11,17.0
988,Vertical Horizon,Everything You Want,12,15.0
989,Vertical Horizon,Everything You Want,13,13.0
990,Vertical Horizon,Everything You Want,14,9.0
991,Vertical Horizon,Everything You Want,15,9.0
992,Vertical Horizon,Everything You Want,16,8.0
993,Vertical Horizon,Everything You Want,17,8.0
994,Vertical Horizon,Everything You Want,18,6.0
995,Vertical Horizon,Everything You Want,19,7.0
996,Vertical Horizon,Everything You Want,20,7.0
997,Vertical Horizon,Everything You Want,21,8.0
998,Vertical Horizon,Everything You Want,22,3.0
999,Vertical Horizon,Everything You Want,23,3.0
1000,Vertical Horizon,Everything You Want,24,6.0
1001,Vertical Horizon,Everything You Want,25,6.0
1002,Vertical Horizon,Everything You Want,26,1.0
1003,Vertical Horizon,Everything You Want,27,2.0
1004,Vertical Horizon,Everything You Want,28,3.0
1005,Vertical Horizon,Everything You Want,29,4.0
1006,Vertical Horizon,Everything You Want,30,7.0
1007,Vertical Horizon,Everything You Want,31,9.0
1008,Vertical Horizon,Everything You Want,32,10.0
1009,Vertical Horizon,Everything You Want,33,18.0
1010,Vertical Horizon,Everything You Want,34,20.0
1011,Vertical Horizon,Everything You Want,35,27.0
1012,Vertical Horizon,Everything You Want,36,29.0
1013,Vertical Horizon,Everything You Want,37,36.0
1014,Vertical Horizon,Everything You Want,38,40.0
1015,Vertical Horizon,Everything You Want,39,50.0
1016,Vertical Horizon,Everything You Want,40,47.0
1017,Vertical Horizon,Everything You Want,41,50.0
1018,Vertical Horizon,Everything You Want,42,
1019,Vertical Horizon,Everything You Want,43,
1020,Vertical Horizon,Everything You Want,44,
1021,Vertical Horizon,Everything You Want,45,
1022,Vertical Horizon,Everything You Want,46,
1023,Vertical Horizon,Everything You Want,47,
1024,Vertical Horizon,Everything You Want,48,
1025,Vertical Horizon,Everything You Want,49,
1026,Vertical Horizon,Everything You Want,50,
1027,Vertical Horizon,Everything You Want,51,
1028,Vertical Horizon,Everything You Want,52,
1029,Vertical Horizon,Everything You Want,53,
1030,Vertical Horizon,Everything You Want,54,
1031,Vertical Horizon,Everything You Want,55,
1032,Vertical Horizon,Everything You Want,56,
1033,Vertical Horizon,Everything You Want,57,
1034,Vertical Horizon,Everything You Want,58,
1035,Vertical Horizon,Everything You Want,59,
1036,Vertical Horizon,Everything You Want,60,
1037,Vertical Horizon,Everything You Want,61,
1038,Vertical Horizon,Everything You Want,62,
1039,Vertical Horizon,Everything You Want,63,
1040,Vertical Horizon,Everything You Want,64,
1041,Vertical Horizon,Everything You Want,65,
1042,Vertical Horizon,Everything You Want,66,
1043,Vertical Horizon,Everything You Want,67,
1044,Vertical Horizon,Everything You Want,68,
1045,Vertical Horizon,Everything You Want,69,
1046,Vertical Horizon,Everything You Want,70,
1047,Vertical Horizon,Everything You Want,71,
1048,Vertical Horizon,Everything You Want,72,
1049,Vertical Horizon,Everything You Want,73,
1050,Vertical Horizon,Everything You Want,74,
1051,Vertical Horizon,Everything You Want,75,
1052,Creed,With Arms Wide Open,2,78.0
1053,Creed,With Arms Wide Open,3,76.0
1054,Creed,With Arms Wide Open,4,74.0
1055,Creed,With Arms Wide Open,5,70.0
1056,Creed,With Arms Wide Open,6,68.0
1057,Creed,With Arms Wide Open,7,74.0
1058,Creed,With Arms Wide Open,8,75.0
1059,Creed,With Arms Wide Open,9,69.0
1060,Creed,With Arms Wide Open,10,74.0
1061,Creed,With Arms Wide Open,11,70.0
1062,Creed,With Arms Wide Open,12,79.0
1063,Creed,With Arms Wide Open,13,84.0
1064,Creed,With Arms Wide Open,14,86.0
1065,Creed,With Arms Wide Open,15,76.0
1066,Creed,With Arms Wide Open,16,62.0
1067,Creed,With Arms Wide Open,17,45.0
1068,Creed,With Arms Wide Open,18,29.0
1069,Creed,With Arms Wide Open,19,19.0
1070,Creed,With Arms Wide Open,20,11.0
1071,Creed,With Arms Wide Open,21,10.0
1072,Creed,With Arms Wide Open,22,7.0
1073,Creed,With Arms Wide Open,23,5.0
1074,Creed,With Arms Wide Open,24,3.0
1075,Creed,With Arms Wide Open,25,3.0
1076,Creed,With Arms Wide Open,26,3.0
1077,Creed,With Arms Wide Open,27,1.0
1078,Creed,With Arms Wide Open,28,2.0
1079,Creed,With Arms Wide Open,29,2.0
1080,Creed,With Arms Wide Open,30,3.0
1081,Creed,With Arms Wide Open,31,3.0
1082,Creed,With Arms Wide Open,32,3.0
1083,Creed,With Arms Wide Open,33,4.0
1084,Creed,With Arms Wide Open,34,5.0
1085,Creed,With Arms Wide Open,35,5.0
1086,Creed,With Arms Wide Open,36,5.0
1087,Creed,With Arms Wide Open,37,5.0
1088,Creed,With Arms Wide Open,38,9.0
1089,Creed,With Arms Wide Open,39,12.0
1090,Creed,With Arms Wide Open,40,13.0
1091,Creed,With Arms Wide Open,41,13.0
1092,Creed,With Arms Wide Open,42,17.0
1093,Creed,With Arms Wide Open,43,22.0
1094,Creed,With Arms Wide Open,44,26.0
1095,Creed,With Arms Wide Open,45,28.0
1096,Creed,With Arms Wide Open,46,37.0
1097,Creed,With Arms Wide Open,47,41.0
1098,Creed,With Arms Wide Open,48,
1099,Creed,With Arms Wide Open,49,
1100,Creed,With Arms Wide Open,50,
1101,Creed,With Arms Wide Open,51,
1102,Creed,With Arms Wide Open,52,
1103,Creed,With Arms Wide Open,53,
1104,Creed,With Arms Wide Open,54,
1105,Creed,With Arms Wide Open,55,
1106,Creed,With Arms Wide Open,56,
1107,Creed,With Arms Wide Open,57,
1108,Creed,With Arms Wide Open,58,
1109,Creed,With Arms Wide Open,59,
1110,Creed,With Arms Wide Open,60,
1111,Creed,With Arms Wide Open,61,
1112,Creed,With Arms Wide Open,62,
1113,Creed,With Arms Wide Open,63,
1114,Creed,With Arms Wide Open,64,
